net.profit...total.assets ,current.assets...short.term.liabilities ,EBIT...total.assets ,X.gross.profit...extraordinary.items...financial.expenses....total.assets ,gross.profit...short.term.liabilities,X.gross.profit...interest....total.assets ,X.gross.profit...depreciation....total.liabilities ,gross.profit...total.assets ,gross.profit..in.3.years....total.assets ,X.net.profit...depreciation....total.liabilities ,current.assets...total.liabilities ,class
0.014873,0.94014,0.019632,0.059644,0.034895,0.019632,0.043548,0.019632,0.019632,0.038415,0.57051,0
0.006314,22.45,0.007211,0.007211,0.32435,0.007211,0.88941,0.007211,0.026897,0.84904,22.45,0
0.004968,1.8032,0.011222,0.011222,0.061298,0.011222,0.10688,0.011222,0.011222,0.072715,1.8032,0
0.079947,2.5176,0.11161,0.11161,0.30404,0.11161,0.3139,0.11161,0.25578,0.22765,2.5176,0
0.069767,0.78387,0.069767,0.089626,0.16824,0.069767,0.20946,0.069767,0.069767,0.20946,0.71783,0
-0.40886,1.391,-0.40886,-0.388,-0.59596,-0.40886,-0.54972,-0.40886,-0.43052,-0.54972,1.3857,0
0.020546,1.5466,0.018261,0.072781,0.046853,0.018261,0.1039,0.018261,-0.25071,0.10825,1.1472,0
0.0355,4.2335,0.049765,0.049765,0.5443,0.049765,0.67742,0.049765,0.026462,0.5431,3.6444,0
0.32287,2.096,0.32287,0.3339,0.85827,0.32287,0.93436,0.32287,0.5532,0.93436,2.0677,0
0.16421,1.843,0.20937,0.22233,0.39158,0.20937,0.38409,0.20937,0.42606,0.30242,1.7821,0
0.098819,1.7797,0.11981,0.11981,0.43563,0.11981,0.52577,0.11981,0.27846,0.46596,1.3947,0
-0.31601,1.0198,-0.31601,-0.27194,-0.32225,-0.31601,-0.26959,-0.31601,0.17526,-0.26959,0.94569,0
0.02123,12.854,0.036837,0.036837,0.495,0.036837,0.57755,0.036837,0.1308,0.36783,12.854,0
-0.050944,1.3392,-0.050508,-0.04075,-0.20342,-0.050508,0.23732,-0.050508,-0.046268,0.23624,0.82549,0
0.33617,2.8759,0.41835,0.43034,1.6099,0.41835,1.4558,0.41835,0.47362,1.1806,2.502,0
0.14429,1.5272,0.14429,0.14429,0.4786,0.14429,0.60407,0.14429,0.31818,0.60407,1.0348,0
0.14916,1.9911,0.1767,0.1767,0.52803,0.1767,0.61487,0.1767,0.53196,0.53258,1.9911,0
0.06784,1.2288,0.090047,0.1193,0.18159,0.090047,0.20081,0.090047,0.24315,0.16758,0.91185,0
0.11938,2.6043,0.16567,0.16567,0.55366,0.16567,0.6674,0.16567,0.31668,0.51269,2.6043,0
0.12984,0.9937,0.17568,0.17568,0.21852,0.17568,0.25052,0.17568,0.55501,0.1939,0.98684,0
0.003024,2.7067,0.00598,0.00598,0.045812,0.00598,0.78609,0.00598,0.11133,0.76344,2.7067,0
0.091981,3.2094,0.12289,0.17047,0.93267,0.12289,0.63602,0.12289,0.3478,0.51446,1.6631,0
0.23206,5.2936,0.23206,0.23206,1.7521,0.23206,1.9733,0.23206,0.60024,1.9733,5.2936,0
0.009298,1.6052,0.009467,0.009467,0.020153,0.009467,0.12015,0.009467,0.080994,0.11979,1.6052,0
0.49752,5.562,0.6159,0.63134,3.4622,0.6159,3.5311,0.6159,0.99652,2.8656,5.562,0
0.070149,1.7203,0.070149,0.070149,0.15559,0.070149,0.38241,0.070149,0.12337,0.38241,1.6588,0
0.0259,1.6038,0.034745,0.069201,0.10247,0.034745,0.29944,0.034745,0.06968,0.27441,1.539,0
0.5877,2.2265,0.5877,0.5877,1.4329,0.5877,1.4521,0.5877,1.0627,1.4521,2.2223,0
-0.009823,3.2861,-0.02321,-0.02321,-0.16514,-0.02321,0.33765,-0.02321,0.066173,0.4329,3.2861,0
0.095998,12.679,0.11897,0.11897,2.2788,0.11897,3.3208,0.11897,0.35568,2.8808,12.679,0
0.008214,0.87806,0.01147,0.01147,0.074816,0.01147,0.057125,0.01147,0.030186,0.053186,0.16288,0
0.21715,3.0302,0.2734,0.27978,0.91963,0.2734,0.94268,0.2734,0.4778,0.75347,3.0302,0
0.12716,1.3849,0.16472,0.17413,0.38149,0.16472,0.25186,0.16472,0.24268,0.20242,0.78699,0
0.078442,0.89398,0.031656,0.031656,0.030717,0.031656,0.039268,0.031656,0.031656,0.084665,0.89398,0
0.008786,0.76784,0.004877,0.019521,0.013496,0.004877,0.14844,0.004877,0.004877,0.15861,0.72213,0
0.033085,0.74678,0.033085,0.033085,0.041506,0.033085,0.1436,0.033085,-0.026425,0.1436,0.74678,0
-0.19368,2.7185,-0.19678,-0.19554,-0.72999,-0.19678,-0.64441,-0.19678,-0.19913,-0.63335,2.6139,0
0.072158,1.8001,0.072158,0.072158,0.16251,0.072158,0.61647,0.072158,0.12888,0.61647,1.0571,0
-0.083327,0.6931,-0.078056,-0.078056,-0.13592,-0.078056,-0.062872,-0.078056,-0.090395,-0.068462,0.42216,0
0.16124,1.4513,0.20649,0.20649,0.61898,0.20649,0.3952,0.20649,0.61993,0.32638,0.73632,0
0.031386,6.1245,0.031643,0.031643,0.83171,0.031643,1.4599,0.031643,0.010969,1.4532,6.0685,0
-0.092135,0.82672,-0.092135,-0.092135,-0.081344,-0.092135,-0.078146,-0.092135,-0.14032,-0.078146,0.82672,0
0.011809,1.0452,0.016579,0.032303,0.020516,0.016579,0.054248,0.016579,0.027687,0.048658,0.98995,0
0.036321,3.7912,0.037197,0.037197,0.18721,0.037197,0.23249,0.037197,0.057796,0.23053,1.685,0
0.13734,6.9977,0.15287,0.15687,1.4893,0.15287,1.2577,0.15287,0.23272,1.1334,5.7481,0
0.37236,9.608,0.47254,0.47254,4.8688,0.47254,5.0177,0.47254,1.729,3.9856,9.608,0
0.1177,3.1387,0.14779,0.14779,0.55354,0.14779,0.65232,0.14779,0.36657,0.53965,3.1387,0
0.056111,14.486,0.073366,0.073366,1.4035,0.073366,2.1141,0.073366,0.55471,1.784,14.486,0
0.02185,1.7914,0.039358,0.039358,0.095453,0.039358,0.15274,0.039358,0.21664,0.12121,1.3302,0
0.14009,1.9481,0.17485,0.18275,0.35037,0.17485,0.22458,0.17485,0.17485,0.18107,1.2168,0
0.065181,0.7698,0.083226,0.083226,0.096429,0.083226,0.18033,0.083226,0.18026,0.15945,0.76874,0
0.28145,2.4127,0.35347,0.35347,1.2516,0.35347,1.471,0.35347,0.94928,1.2272,2.3064,0
0.11106,1.6233,0.14012,0.14012,0.46198,0.14012,0.44895,0.14012,0.14012,0.38151,1.1424,0
0.17942,1.7566,0.24402,0.24456,0.4293,0.24402,0.43189,0.24402,0.34496,0.31842,1.7539,0
0.003621,1.4908,0.01049,0.01049,0.016129,0.01049,0.029722,0.01049,0.056216,0.019375,1.4605,0
0.029241,1.8757,0.029241,0.063951,0.059081,0.029241,0.13837,0.029241,0.029241,0.13837,1.8337,0
-0.021902,3.0724,-0.025235,-0.025235,-0.12694,-0.025235,0.4623,-0.025235,0.45617,0.47897,3.0553,0
0.0995,2.463,0.12352,0.12362,0.30643,0.12352,0.31006,0.12352,0.19848,0.25048,2.463,0
0.47546,2.7794,0.58931,0.59221,2.1647,0.58931,2.2971,0.58931,0.90346,1.8789,2.7794,0
0.01074,3.4837,0.01074,0.012691,0.053796,0.01074,1.3365,0.01074,-0.025265,1.3365,2.3382,0
0.073387,1.3431,0.091806,0.091806,0.15486,0.091806,0.19529,0.091806,0.098104,0.16424,1.3423,0
0.33753,0.8095,0.33753,0.33753,1.1411,0.33753,0.91339,0.33753,0.67299,0.91339,0.64797,0
0.002606,7.2633,0.003635,0.003635,0.078684,0.003635,0.70898,0.003635,0.016241,0.68671,7.2633,0
0.28147,2.548,0.28147,0.28147,0.74991,0.28147,2.8974,0.28147,0.41161,2.8974,2.2367,0
0.15026,2.5009,0.18863,0.18863,0.59235,0.18863,0.69105,0.18863,0.45646,0.57057,2.5009,0
-0.033898,2.77,-0.033898,-0.033898,-0.17939,-0.033898,0.21093,-0.033898,-0.06691,0.21093,2.77,0
0.035425,0.98945,0.038727,0.038727,0.31455,0.038727,0.36058,0.038727,0.004633,0.35189,0.32042,0
-0.038892,1.345,-0.041945,-0.041945,-0.072247,-0.041945,-0.007169,-0.041945,-0.073713,-0.003124,1.0347,0
-0.014557,1.0537,-0.014557,-0.014557,-0.020632,-0.014557,0.01447,-0.014557,-0.010789,0.01447,0.89823,0
0.045102,1.1192,0.045102,0.045102,0.11728,0.045102,0.083892,0.045102,0.045102,0.083892,0.50273,0
0.06191,1.99,0.078596,0.079724,0.21222,0.078596,0.30973,0.078596,0.078596,0.26468,1.99,0
0.095376,3.9997,0.1216,0.1216,1.0916,0.1216,0.87695,0.1216,0.27237,0.77438,1.7429,0
0.02478,1.1626,0.041629,0.041629,0.052472,0.041629,0.094603,0.041629,0.076542,0.07376,1.1409,0
0.026838,1.033,0.035181,0.035181,0.045306,0.035181,0.067644,0.035181,0.099034,0.05725,0.99926,0
0.13718,2.2978,0.18317,0.18317,0.43838,0.18317,0.47956,0.18317,2.0931,0.36948,2.2978,0
0.47086,37.036,0.47086,0.48102,18.958,0.47086,19.247,0.47086,0.81664,19.247,37.036,0
-0.067243,1.6315,-0.066538,-0.066538,-0.38268,-0.066538,0.013097,-0.066538,-0.072956,0.00907,1.6187,0
0.27156,5.8254,0.27156,0.29596,2.7678,0.27156,3.3705,0.27156,0.4439,3.3705,5.808,0
0.42186,2.7582,0.42186,0.454,1.1877,0.42186,3.9743,0.42186,0.69798,3.9743,2.6416,0
0.15203,2.4986,0.18766,0.21211,1.1819,0.18766,0.43273,0.18766,0.37499,0.36041,0.80534,0
0.7419,2.9529,0.7419,0.77115,3.3081,0.7419,3.3984,0.7419,1.3258,3.3984,2.8201,0
0.18249,1.3447,0.23593,0.23594,0.34721,0.23593,0.38109,0.23593,0.24358,0.30243,1.3447,0
0.14474,0.6689,0.18055,0.18055,0.62407,0.18055,0.80681,0.18055,0.45246,0.68304,0.6689,0
0.014509,3.3559,0.023791,0.025355,0.13329,0.023791,0.33733,0.023791,0.001984,0.29012,3.0466,0
0.1142,2.1469,0.13929,0.15733,0.45552,0.13929,0.46103,0.13929,0.25795,0.39483,1.7321,0
-0.059739,2.0775,-0.059739,-0.056861,-0.21421,-0.059739,0.5219,-0.059739,-0.084756,0.5219,1.7236,0
0.096097,1.4977,0.1227,0.12313,0.22686,0.1227,0.29409,0.1227,0.16611,0.24681,1.4399,0
0.34414,3.8004,0.4323,0.44348,1.9438,0.4323,1.2352,0.4323,0.68586,0.99642,2.2891,0
0.089589,5.5618,0.11527,0.15325,0.82028,0.11527,0.27021,0.11527,0.19687,0.22303,1.436,0
0.06678,1.2478,0.089767,0.089767,0.11905,0.089767,0.12479,0.089767,0.14164,0.094305,1.2478,0
0.35329,1.1271,0.43782,0.43782,1.4697,0.43782,1.349,0.43782,0.60487,1.1225,0.89963,0
0.055844,2.8135,0.064772,0.064772,0.34729,0.064772,0.34729,0.064772,0.20606,0.29942,2.8135,0
-0.007624,3.5603,-0.006775,-0.006775,-0.054859,-0.006775,0.48471,-0.006775,0.001608,0.47829,3.3199,0
0.16528,1.7865,0.215,0.23385,0.70621,0.215,0.94688,0.215,0.33163,0.7871,1.748,0
0.10729,2.4878,0.17738,0.17738,0.50825,0.17738,0.52284,0.17738,0.54396,0.32201,2.4878,0
0.032732,1.9376,0.046955,0.046955,0.1002,0.046955,0.13378,0.046955,0.046955,0.10343,1.9376,0
0.032609,1.5331,0.032461,0.032461,0.061843,0.032461,0.07107,0.032461,0.086296,0.071349,1.5267,0
-0.15311,0.72563,-0.15691,-0.15691,-0.16112,-0.15691,-0.16095,-0.15691,-0.15691,-0.15705,0.72538,0
0.31305,1.3939,0.31305,1.8161,0.44281,0.31305,0.45496,0.31305,0.59352,0.45496,1.3939,0
-0.097119,0.79154,-0.097119,-0.097119,-0.078387,-0.097119,-0.063905,-0.097119,-0.19009,-0.063905,0.79154,0
0.053133,6.0188,0.07045,0.07045,0.92006,0.07045,1.3513,0.07045,0.050322,1.1417,5.5775,0
0.21146,1.8063,0.26299,0.26302,0.59952,0.26299,0.61509,0.26299,0.46755,0.49764,1.8058,0
0.041702,1.6781,0.049795,0.049795,0.11203,0.049795,0.13148,0.049795,0.082007,0.11522,1.4992,0
0.003595,0.79503,0.003595,0.05014,0.003968,0.003595,0.02207,0.003595,0.006984,0.02207,0.79503,0
0.20157,3.8031,0.25238,0.25238,1.0375,0.25238,1.1174,0.25238,0.25238,0.91078,3.7621,0
0.21794,3.5287,0.27146,0.27146,1.6112,0.27146,1.3609,0.27146,0.38893,1.0991,2.9084,0
0.19387,2.7855,0.24374,0.24549,1.4131,0.24374,1.1074,0.24374,0.57245,0.91759,1.8285,0
0.2112,8.43,0.29756,0.29756,3.3375,0.29756,4.081,0.29756,2.3151,3.1123,8.43,0
0.043685,1.1055,0.054341,0.054341,0.062355,0.054341,0.063155,0.054341,0.11132,0.050927,1.1055,0
0.14066,1.6954,0.17353,0.17353,0.30169,0.17353,0.30575,0.17353,0.17353,0.2486,1.6954,0
-0.0045,0.56671,-0.003737,0.02571,-0.005307,-0.003737,0.011236,-0.003737,-0.03362,0.010329,0.47388,0
-0.060704,7.6005,-0.060704,-0.060704,-0.56193,-0.060704,-0.56193,-0.060704,-0.060704,-0.56193,7.6005,0
0.11514,2.5923,0.14314,0.14749,0.63741,0.14314,0.76442,0.14314,0.26024,0.64551,2.4721,0
0.079496,2.8561,0.10032,0.10483,0.5009,0.10032,0.4108,0.10032,0.15072,0.3543,1.5519,0
-0.10095,0.33914,-0.10095,-0.10095,-0.10496,-0.10095,-0.085565,-0.10095,-0.10095,-0.085565,0.33629,0
0.12237,3.5258,0.14947,0.19399,0.89084,0.14947,0.26186,0.14947,0.42731,0.22242,0.86098,0
-0.33183,1.5387,-0.29657,-0.29657,-1.0408,-0.29657,-0.60617,-0.29657,-1.0695,-0.72993,1.5387,0
0.02432,2.2429,0.034668,0.034668,0.12187,0.034668,0.34222,0.034668,0.034668,0.30586,2.2425,0
0.36493,2.9989,0.4606,0.48443,1.642,0.4606,1.7965,0.4606,0.91487,1.4602,2.9575,0
0.009506,1.7935,0.009813,0.016253,0.052033,0.009813,0.58504,0.009813,0.012266,0.58457,0.51255,0
0.18803,11.266,0.2335,0.2335,3.6345,0.2335,4.2028,0.2335,0.56647,3.4951,11.266,0
0.15943,1.8502,0.20855,0.21738,0.46791,0.20855,0.5377,0.20855,0.20855,0.42992,1.8095,0
0.13877,3.458,0.13877,0.13879,0.64187,0.13877,0.59935,0.13877,0.13877,0.59935,1.2849,0
0.004739,2.0317,0.005975,0.012019,0.015507,0.005975,0.12285,0.005975,0.059135,0.11965,2.0317,0
0.11166,8.5796,0.11166,0.11166,0.96273,0.11166,10.065,0.11166,0.29071,10.065,8.5796,0
0.26673,2.442,0.33086,0.33086,0.9302,0.33086,0.95385,0.33086,0.33086,0.78033,2.3499,0
0.49475,1.1008,0.61401,0.63524,0.99968,0.61401,0.93689,0.61401,0.61401,0.77278,0.93038,0
0.066667,1.8662,0.072086,0.087196,0.18852,0.072086,0.18646,0.072086,0.10776,0.17774,1.1489,0
0.61115,4.4422,0.75665,0.84631,3.6767,0.75665,3.7446,0.75665,1.4497,3.0376,4.4422,0
0.16107,2.871,0.16107,0.16454,0.47248,0.16107,0.49178,0.16107,0.26841,0.49178,2.871,0
0.079539,3.049,0.094667,0.094667,0.51329,0.094667,0.76135,0.094667,0.25376,0.69163,2.5918,0
0.31019,1.9768,0.31019,0.31533,0.75003,0.31019,0.7677,0.31019,0.54944,0.7677,1.9768,0
0.085471,2.4537,0.11314,0.13085,0.42388,0.11314,0.43597,0.11314,0.16097,0.35454,1.9271,0
0.16502,7.5423,0.20637,0.20637,2.1901,0.20637,2.7362,0.20637,0.81681,2.2974,7.5423,0
0.003318,1.5995,0.002729,0.002729,0.009169,0.002729,0.16346,0.002729,0.067041,0.16533,1.5176,0
0.025794,4.2149,0.025794,0.025854,0.1989,0.025794,0.2323,0.025794,0.025794,0.2323,3.6647,0
0.15791,6.5616,0.19595,0.19595,1.9731,0.19595,2.7112,0.19595,0.52023,2.3282,6.5616,0
0.24324,1.2761,0.24324,0.24324,0.54139,0.24324,0.70966,0.24324,0.56879,0.70966,1.2524,0
-0.064487,3.3582,-0.065993,-0.065993,-0.24279,-0.065993,-0.16719,-0.065993,-0.19378,-0.16165,3.3582,0
0.30419,7.0698,0.37813,0.42025,4.4123,0.37813,2.3668,0.37813,0.64186,1.9521,3.3983,0
-0.04541,1.5525,-0.052887,0.15163,-0.087072,-0.052887,-0.029005,-0.052887,0.1051,-0.020434,1.081,0
0.39111,8.4127,0.49275,0.50682,5.0221,0.49275,4.3997,0.49275,0.68819,3.6121,6.3961,0
0.73815,1.3422,0.73815,0.75396,1.5864,0.73815,4.7514,0.73815,1.4049,4.7514,1.3422,0
-0.055732,0.85396,-0.055732,-0.055732,-0.1923,-0.055732,-0.17671,-0.055732,-0.055732,-0.17671,0.8471,0
-0.022058,0.86154,-0.019705,-0.019705,-0.02254,-0.019705,0.013707,-0.019705,-0.039706,0.011026,0.85843,0
0.096401,1.7495,0.10468,0.10468,0.22302,0.10468,0.25363,0.10468,0.41149,0.23624,1.7254,0
-0.056491,0.85879,-0.056491,-0.054023,-0.22391,-0.056491,-0.004567,-0.056491,-0.27695,-0.004567,0.19873,0
-0.03767,2.3967,-0.03767,-0.03203,-0.21709,-0.03767,0.45191,-0.03767,-0.043289,0.45191,1.9156,0
0.03053,1.9761,0.04356,0.14576,0.088293,0.04356,0.066845,0.04356,0.076446,0.051236,1.1679,0
0.17911,2.6006,0.22792,0.22792,0.62679,0.22792,0.65317,0.22792,0.60913,0.51895,2.6006,0
0.22059,3.1403,0.2206,0.22231,1.0584,0.2206,1.0873,0.2206,0.37644,1.0873,2.8128,0
0.40622,3.7388,0.50187,0.5123,2.2386,0.50187,2.2469,0.50187,0.50187,1.8202,3.7388,0
0.17954,1.5449,0.21848,0.22568,0.87018,0.21848,0.56967,0.21848,0.51607,0.48122,0.88109,0
0.020626,1.1566,0.027436,0.050256,0.035483,0.027436,0.065962,0.027436,0.027436,0.057165,1.1551,0
0.14238,2.3332,0.17662,0.18091,0.59425,0.17662,0.58884,0.17662,0.34419,0.48288,2.1456,0
0.1035,7.4059,0.13091,0.13091,1.4704,0.13091,1.9756,0.13091,0.49134,1.6677,7.4059,0
0.02343,1.4711,0.02343,0.026092,0.05829,0.02343,0.20171,0.02343,0.033347,0.20171,0.81513,0
-0.054446,1.4455,-0.047381,-0.005279,-0.12989,-0.047381,0.03456,-0.047381,-0.10255,0.021508,0.97413,0
0.056663,2.644,0.07569,0.07569,0.22636,0.07569,0.2466,0.07569,0.45623,0.1897,2.644,0
0.002195,1.1067,0.006162,0.061321,0.007146,0.006162,0.015823,0.006162,0.006162,0.011224,1.1067,0
0.19346,8.6277,0.24327,0.28638,3.0232,0.24327,3.2681,0.24327,0.6762,2.6509,8.6027,0
0.11387,1.2249,0.1411,0.1441,0.17324,0.1411,0.17764,0.1411,0.1411,0.14422,1.2249,0
0.14002,1.2607,0.17806,0.20662,0.26964,0.17806,0.31871,0.17806,0.57742,0.2619,1.2434,0
0.28295,1.6038,0.34039,0.34039,0.7703,0.34039,0.86816,0.34039,0.4299,0.73819,1.6038,0
0.024305,1.802,0.038215,0.038215,0.22487,0.038215,0.33511,0.038215,0.083792,0.26108,1.63,0
0.040268,1.7119,0.029433,0.029433,0.12397,0.029433,0.54497,0.029433,-0.08015,0.5906,1.7119,0
0.05018,0.95451,0.065114,0.065114,0.15254,0.065114,0.083995,0.065114,0.071605,0.068068,0.43453,0
0.16731,2.343,0.1382,0.15327,0.34883,0.1382,0.37508,0.1382,0.15183,0.42924,1.7263,0
1.9943,1.3358,1.9943,1.9943,3.472,1.9943,3.5705,1.9943,3.4244,3.5705,1.3358,0
0.12388,0.93819,0.1796,0.1796,0.21929,0.1796,0.23208,0.1796,0.19736,0.16405,0.93819,0
0.0296,1.1021,0.038162,0.040019,0.04567,0.038162,0.051699,0.038162,0.063431,0.041452,1.1021,0
0.003188,2.7325,0.007361,0.007361,0.029753,0.007361,0.30799,0.007361,-0.043877,0.29341,2.3619,0
0.065974,7.3127,0.082939,0.082939,0.71674,0.082939,1.1454,0.082939,0.16442,0.99876,7.3127,0
0.18242,2.0961,0.22635,0.22635,0.74827,0.22635,0.83639,0.22635,0.46179,0.69118,2.0961,0
0.1382,13.12,0.17368,0.17564,4.8156,0.17368,4.9471,0.17368,0.17368,3.9896,12.77,0
-0.001737,0.97376,-0.001626,-0.001626,-0.001653,-0.001626,0.00245,-0.001626,-0.018603,0.002337,0.97376,0
0.038167,2.3644,0.051473,0.051473,0.19924,0.051473,0.49622,0.051473,0.1532,0.44472,2.3644,0
-0.018791,0.36724,-0.011379,0.030314,-0.01363,-0.011379,0.034437,-0.011379,-0.011379,0.025646,0.36357,0
0.40916,8.5756,0.50693,0.5225,5.5326,0.50693,6.3934,0.50693,0.89812,5.3264,8.5756,0
-0.035641,0.21456,-0.035641,-0.035641,-0.040851,-0.035641,-0.039593,-0.035641,-0.035641,-0.039593,0.21456,0
0.20365,11.442,0.24806,0.24806,4.0079,0.24806,4.3698,0.24806,0.80124,3.6523,11.442,0
0.012885,7.187,0.018854,0.018854,0.21324,0.018854,1.1672,0.018854,0.12577,1.0997,7.187,0
0.013955,2.235,0.017309,0.076696,0.057656,0.017309,0.18259,0.017309,0.20561,0.17425,1.6697,0
0.20559,3.1476,0.2577,0.2577,0.87271,0.2577,0.99511,0.2577,0.59309,0.82679,3.0019,0
0.043218,0.75264,0.076282,0.12953,0.085236,0.076282,0.11434,0.076282,0.2513,0.082697,0.6446,0
0.044997,0.36916,0.051728,0.051728,0.17911,0.051728,0.21629,0.051728,0.45646,0.19843,0.28295,0
0.085592,1.9695,0.090454,0.090454,0.75551,0.090454,0.58123,0.090454,0.40314,0.56491,0.79165,0
1.0684,5.4094,1.0684,1.0696,6.2198,1.0684,4.32,1.0684,1.0684,4.32,3.3842,0
0.21167,3.9358,0.21727,0.21727,1.4347,0.21727,1.1362,0.21727,0.46726,1.1108,2.7015,0
0.18214,1.3365,0.22638,0.22638,0.66736,0.22638,0.70441,0.22638,0.22638,0.57432,1.3332,0
0.058663,1.471,0.079587,0.079587,0.19097,0.079587,0.28409,0.079587,0.18802,0.24032,1.2823,0
0.10918,3.233,0.13608,0.16981,0.43995,0.13608,0.38626,0.13608,0.13608,0.30992,2.8385,0
-0.03183,4.3375,-0.032327,-0.032327,-0.3756,-0.032327,0.10423,-0.032327,-0.16108,0.11,4.3375,0
0.013941,1.0798,0.013889,0.026296,0.018725,0.013889,0.032144,0.013889,0.031184,0.032213,1.0712,0
-0.20796,2.1699,-0.20796,-0.20796,-1.149,-0.20796,-0.16328,-0.20796,-0.18496,-0.16328,0.42531,0
-0.009751,0.89444,0.006267,0.012907,0.006438,0.006267,0.047228,0.006267,0.05635,0.031612,0.84884,0
0.53736,3.5,0.54746,0.54764,1.9428,0.54746,1.9597,0.54746,0.54746,1.9238,3.5,0
0.14878,1.2506,0.18569,0.18569,0.24013,0.18569,0.24697,0.18569,0.31696,0.20153,1.1906,0
0.20971,2.5815,0.20971,0.20971,0.8654,0.20971,0.97876,0.20971,0.20971,0.97876,2.4376,0
0.21605,2.6545,0.21605,0.21613,0.82937,0.21605,0.75799,0.21605,0.29361,0.75799,2.0997,0
0.004099,1.543,0.004099,0.004099,0.007146,0.004099,0.00643,0.004099,0.004099,0.00643,1.3884,0
0.34943,3.1035,0.4339,0.45657,1.3634,0.4339,1.3549,0.4339,0.59994,1.0938,3.0522,0
0.10807,2.3669,0.14553,0.14553,0.53104,0.14553,0.62009,0.14553,0.18457,0.49771,2.1194,0
0.033343,1.0626,0.045193,0.045193,0.11358,0.045193,0.23773,0.045193,0.10523,0.20857,1.0405,0
0.25312,1.6296,0.31274,0.32593,0.67591,0.31274,0.90399,0.31274,0.31274,0.7795,1.5745,0
0.026758,1.0545,0.033144,0.058667,0.065424,0.033144,0.16094,0.033144,0.068807,0.15165,0.77747,0
0.17614,1.1146,0.22011,0.23141,0.37959,0.22011,0.4362,0.22011,0.23697,0.36135,1.1002,0
0.26606,2.292,0.33357,0.33357,1.3266,0.33357,1.0664,0.33357,0.76066,0.86405,1.7277,0
0.039846,0.63836,0.058972,0.058972,0.13575,0.058972,0.20269,0.058972,0.17042,0.17704,0.37192,0
0.10785,2.168,0.13349,0.13349,0.35309,0.13349,0.41425,0.13349,0.54709,0.34717,2.1445,0
0.15311,1.8026,0.19181,0.19181,0.58312,0.19181,0.70197,0.19181,0.3427,0.59383,1.6569,0
-0.13807,0.73239,-0.1368,-0.1368,-0.19799,-0.1368,-0.092073,-0.1368,-0.089495,-0.093671,0.63563,0
0.12961,1.3163,0.16104,0.24872,0.28346,0.16104,0.28818,0.16104,0.16104,0.24116,1.119,0
0.19214,2.2472,0.24264,0.24821,0.76041,0.24264,0.86164,0.24264,0.47095,0.70338,2.2472,0
0.10569,0.95633,0.10569,0.11201,0.13436,0.10569,0.16238,0.10569,0.28669,0.16238,0.95633,0
-0.192,5.1154,-0.192,-0.192,-5.9189,-0.192,-1.0952,-0.192,-0.30654,-1.0952,5.1154,0
0.24565,3.2406,0.30391,0.30664,1.3161,0.30391,1.448,0.30391,0.73069,1.1957,3.2406,0
0.30808,5.4742,0.37656,0.37816,2.1248,0.37656,2.1069,0.37656,0.55965,1.7352,5.267,0
0.062604,1.5664,0.077822,0.077822,0.23448,0.077822,0.30932,0.077822,0.15239,0.26789,1.4155,0
0.000014,1.1587,0.002694,0.002694,0.005807,0.002694,0.061152,0.002694,0.011984,0.057359,0.76078,0
-0.21633,1.5194,-0.21669,-0.21518,-0.40486,-0.21669,-0.34977,-0.21669,-0.037593,-0.34911,1.4792,0
0.025633,1.5948,0.036402,0.036402,0.096934,0.036402,0.16839,0.036402,0.22942,0.14979,1.0344,0
0.1921,0.76006,0.23665,0.30963,0.48593,0.23665,0.53954,0.23665,0.23665,0.47727,0.5174,0
0.58298,5.8227,0.58298,0.58546,5.4216,0.58298,4.3081,0.58298,0.86448,4.3081,4.6268,0
-0.021642,3.1536,-0.021295,-0.021295,-0.1537,-0.021295,0.5658,-0.021295,-0.065547,0.56329,3.1536,0
0.17342,2.3752,0.21362,0.23318,1.1659,0.21362,1.3863,0.21362,0.34403,1.1712,2.3291,0
0.097513,0.95093,0.11608,0.15127,0.20703,0.11608,0.14338,0.11608,0.11608,0.12045,0.65856,0
0.002462,2.1481,0.070759,0.21438,0.1667,0.070759,0.25037,0.070759,0.070759,0.089465,2.1481,0
-0.018773,0.48869,-0.023645,-0.023645,-0.022865,-0.023645,0.003843,-0.023645,-0.058108,0.008554,0.48869,0
0.062065,4.0534,0.061176,0.061176,0.66038,0.061176,0.12843,0.061176,0.044896,0.13,0.66397,0
0.010349,1.317,0.012255,0.047113,0.023389,0.012255,0.063154,0.012255,0.012255,0.060538,0.94694,0
0.02151,0.78199,0.037066,0.064148,0.059101,0.037066,0.090549,0.037066,0.040539,0.070062,0.64592,0
0.093821,2.7189,0.12571,0.12571,0.53809,0.12571,0.65896,0.12571,0.34036,0.55183,2.134,0
0.085694,1.1883,0.10846,0.10846,0.28502,0.10846,0.30048,0.10846,0.17771,0.2521,0.96094,0
0.005102,2.4907,0.005102,0.020882,0.022426,0.005102,0.14713,0.005102,0.005102,0.14713,2.4015,0
0.048458,1.1225,0.065448,0.065907,0.074009,0.065448,0.092828,0.065448,0.16821,0.073681,1.1187,0
0.22075,4.1264,0.27789,0.31422,1.2007,0.27789,1.1107,0.27789,0.27789,0.89019,3.6851,0
0.06289,1.2136,0.054107,0.054107,0.07517,0.054107,0.084082,0.054107,0.099043,0.096283,1.2136,0
